"X","Y","DateTime","ID"
1103392.10800736,-2111227.25115292,2013-07-31 14:44:00,"MET.K1"
1102457.3735612,-2110438.34303493,2013-07-31 19:07:00,"MET.K1"
1101043.6062935,-2108535.26666929,2013-07-31 23:07:00,"MET.K1"
1099481.82264513,-2108906.04377776,2013-08-01 03:06:00,"MET.K1"
1099159.52860807,-2108993.45674219,2013-08-01 07:08:00,"MET.K1"
1098631.42750727,-2109132.03521581,2013-08-01 11:07:00,"MET.K1"
1099094.70706835,-2109525.10491134,2013-08-01 15:06:00,"MET.K1"
1099650.83276419,-2109500.87272109,2013-08-01 19:07:00,"MET.K1"
1100771.63820297,-2109026.83643647,2013-08-01 23:06:00,"MET.K1"
1100314.65175173,-2108994.20938248,2013-08-02 03:06:00,"MET.K1"
1099902.52997284,-2109176.55051681,2013-08-02 07:07:00,"MET.K1"
1099610.28254164,-2109511.78983036,2013-08-02 11:06:00,"MET.K1"
1099749.15271804,-2109633.05123808,2013-08-02 15:06:00,"MET.K1"
1101383.99612634,-2108673.09598691,2013-08-02 19:06:00,"MET.K1"
1102076.77138808,-2107539.11792745,2013-08-02 23:06:00,"MET.K1"
1101112.8354503,-2109334.82699891,2013-08-03 07:06:00,"MET.K1"
1101217.04388791,-2109318.19770545,2013-08-03 11:06:00,"MET.K1"
1101157.29286083,-2107510.35072499,2013-08-03 15:06:00,"MET.K1"
1101019.02099534,-2106848.66599421,2013-08-03 19:07:00,"MET.K1"
1100841.04884432,-2106790.62711821,2013-08-03 23:06:00,"MET.K1"
1100694.60174016,-2106739.17269837,2013-08-04 03:08:00,"MET.K1"
1100343.74089156,-2106955.75500019,2013-08-04 07:06:00,"MET.K1"
1100092.04840566,-2107083.25994069,2013-08-04 11:07:00,"MET.K1"
1100382.84946205,-2107739.86693114,2013-08-04 15:06:00,"MET.K1"
1101722.21364885,-2108487.26422702,2013-08-04 19:06:00,"MET.K1"
1102354.85766248,-2107251.25138568,2013-08-05 07:24:00,"MET.K1"
1102136.81988837,-2109887.45193476,2013-08-05 11:24:00,"MET.K1"
1103315.53793869,-2111855.28650935,2013-08-05 15:24:00,"MET.K1"
