"X","Y","DateTime","ID","dry_recurse$revisits","revisits"
1117691.49957026,-2053032.79473808,2014-08-20 04:15:00,"MET.K5",26,26
1117902.63223925,-2053067.44934083,2014-08-20 05:13:00,"MET.K5",25,25
1118066.45441856,-2053033.83706925,2014-08-20 06:14:00,"MET.K5",21,21
1117326.56948225,-2064634.48029385,2014-08-20 21:14:00,"MET.K5",24,24
1117422.34517227,-2066304.11151254,2014-08-20 22:14:00,"MET.K5",115,115
1118767.81693319,-2080179.27737232,2014-08-22 22:56:00,"MET.K5",76,76
1118956.60580218,-2080239.25956592,2014-08-25 00:56:00,"MET.K5",77,77
1118385.94185317,-2067053.00031364,2014-08-26 23:56:00,"MET.K5",26,26
1117864.69312355,-2066073.86152014,2014-08-27 00:56:00,"MET.K5",48,48
1120632.80821335,-2067206.33878622,2014-08-28 19:18:00,"MET.K5",23,23
1118519.46299399,-2066699.58921538,2014-08-28 20:18:00,"MET.K5",41,41
1118000.84092659,-2065531.45113067,2014-08-28 21:18:00,"MET.K5",36,36
1117333.18776155,-2066219.63731973,2014-09-01 01:30:00,"MET.K5",116,116
1118047.59107525,-2066643.37906854,2015-06-02 17:07:00,"MET.K5",34,34
1116780.58403407,-2066199.75556774,2015-06-02 18:07:00,"MET.K5",50,50
1115936.04581219,-2066188.91865408,2015-06-02 19:08:00,"MET.K5",26,26
1115713.89720898,-2066063.04982084,2015-06-02 20:07:00,"MET.K5",26,26
1115741.85407486,-2065910.10442546,2015-06-02 21:07:00,"MET.K5",27,27
1115911.61082603,-2066125.09714377,2015-06-02 22:08:00,"MET.K5",27,27
1118604.30937994,-2079727.12116077,2015-06-03 22:40:00,"MET.K5",55,55
1118744.51856841,-2080135.87225387,2015-06-05 22:40:00,"MET.K5",76,76
1118929.66764813,-2080091.92033365,2015-06-07 20:00:00,"MET.K5",78,78
1118749.9844997,-2080238.01160195,2015-06-09 22:23:00,"MET.K5",74,74
1119995.75656222,-2067174.31352212,2015-06-11 16:23:00,"MET.K5",27,27
1117266.07776822,-2066163.6881351,2015-06-11 17:24:00,"MET.K5",119,119
1117208.01050729,-2065993.10458254,2015-06-11 18:23:00,"MET.K5",113,113
1118613.48450655,-2079877.5821676,2015-06-12 23:13:00,"MET.K5",69,69
1118742.50506414,-2080196.98189871,2015-06-14 21:29:00,"MET.K5",76,76
1118848.84805466,-2080293.17684732,2015-06-14 22:30:00,"MET.K5",74,74
1119050.24248426,-2080238.63892684,2015-06-16 02:29:00,"MET.K5",77,77
1118758.20188377,-2080203.06056291,2015-06-17 21:29:00,"MET.K5",75,75
1118717.61929909,-2080201.7233928,2015-06-19 21:13:00,"MET.K5",74,74
1119733.79321847,-2079971.98527994,2015-06-19 22:13:00,"MET.K5",21,21
1119568.90435482,-2080418.88325597,2015-06-21 22:13:00,"MET.K5",22,22
1118797.50684503,-2080189.52442179,2015-06-21 23:13:00,"MET.K5",75,75
1119325.90773411,-2079860.27736194,2015-06-23 20:13:00,"MET.K5",29,29
1119733.87823901,-2067074.89013731,2015-06-25 17:13:00,"MET.K5",30,30
1117325.02441086,-2066198.97906873,2015-06-25 18:13:00,"MET.K5",118,118
1116488.47646604,-2066268.0884072,2015-06-25 19:13:00,"MET.K5",33,33
1116583.2330887,-2065909.70356828,2015-06-25 20:13:00,"MET.K5",40,40
1116163.77298827,-2066251.94664943,2015-06-25 21:13:00,"MET.K5",31,31
1115237.22307778,-2066208.80925967,2015-06-25 22:13:00,"MET.K5",24,24
1116533.40529036,-2065214.79327028,2015-06-26 20:13:00,"MET.K5",35,35
1116965.40163593,-2065627.42174869,2015-06-26 21:13:00,"MET.K5",47,47
1117370.79826959,-2066150.42218415,2015-06-26 22:13:00,"MET.K5",117,117
1118054.44343613,-2065622.18218982,2015-06-26 23:14:00,"MET.K5",34,34
1118257.47453708,-2065467.53813893,2015-06-27 00:13:00,"MET.K5",29,29
1118287.25182093,-2065475.92651394,2015-06-27 01:13:00,"MET.K5",28,28
1120169.7402634,-2066827.79265189,2015-06-27 18:13:00,"MET.K5",26,26
1119711.37568733,-2066736.75928819,2015-06-27 19:13:00,"MET.K5",28,28
1118494.51531537,-2066435.5383551,2015-06-27 20:37:00,"MET.K5",38,38
1117307.91089351,-2066181.73693873,2015-06-27 21:35:00,"MET.K5",119,119
1117315.51798869,-2066165.30159889,2015-06-29 19:55:00,"MET.K5",119,119
1118090.703793,-2065486.18907926,2015-06-29 20:55:00,"MET.K5",33,33
1118264.53809381,-2065467.76893206,2015-06-29 21:55:00,"MET.K5",29,29
1119981.93507486,-2067164.59042241,2015-07-01 17:29:00,"MET.K5",27,27
1118826.33913521,-2066774.51225049,2015-07-01 18:30:00,"MET.K5",38,38
1117347.91745184,-2066201.5803491,2015-07-01 19:29:00,"MET.K5",116,116
1118195.12740065,-2065482.18497284,2015-07-01 20:29:00,"MET.K5",30,30
1119771.10257527,-2064319.49569931,2015-07-01 22:29:00,"MET.K5",22,22
1121099.50079709,-2067151.21788873,2015-07-02 01:29:00,"MET.K5",21,21
1117713.78205627,-2066473.04928162,2015-07-03 20:30:00,"MET.K5",72,72
1117552.54419171,-2065889.4163009,2015-07-03 21:29:00,"MET.K5",109,109
1117680.04777527,-2065394.92219423,2015-07-03 22:29:00,"MET.K5",49,49
1117925.59755931,-2064804.17813907,2015-07-03 23:30:00,"MET.K5",21,21
1116862.88408685,-2053276.57570768,2015-07-05 22:16:00,"MET.K5",37,37
1117341.58073622,-2052641.44059976,2015-07-05 23:17:00,"MET.K5",24,24
1116941.97472551,-2053292.11411041,2015-07-06 18:17:00,"MET.K5",37,37
1117018.97190201,-2053263.09651001,2015-07-06 19:16:00,"MET.K5",39,39
1116874.68519971,-2053239.88468052,2015-07-06 20:17:00,"MET.K5",37,37
1117364.36012642,-2064776.5955493,2015-07-07 19:16:00,"MET.K5",33,33
1117326.48720617,-2066208.29622329,2015-07-07 20:17:00,"MET.K5",117,117
1118027.7902325,-2066275.68804286,2015-07-07 22:16:00,"MET.K5",34,34
1118394.04100773,-2066372.93153385,2015-07-07 23:17:00,"MET.K5",36,36
1119043.83773119,-2066879.88179487,2015-07-08 00:16:00,"MET.K5",33,33
1119579.29238965,-2067099.48497234,2015-07-08 01:16:00,"MET.K5",31,31
1119422.1584032,-2080369.54949697,2015-07-10 00:04:00,"MET.K5",28,28
1119576.57349886,-2080400.59749854,2015-07-12 04:25:00,"MET.K5",22,22
1119488.61049376,-2080282.75736202,2015-07-12 05:25:00,"MET.K5",27,27
1118979.31663694,-2080086.14104151,2015-07-12 06:25:00,"MET.K5",76,76
1119413.12367394,-2066992.08073622,2015-07-13 18:25:00,"MET.K5",28,28
1117273.939062,-2066193.60476972,2015-07-13 19:25:00,"MET.K5",121,121
1117985.54176123,-2065188.00757675,2015-07-13 20:25:00,"MET.K5",35,35
1117690.53403133,-2053444.28700015,2015-07-15 16:46:00,"MET.K5",25,25
1116834.94097222,-2053320.15893611,2015-07-15 17:45:00,"MET.K5",36,36
1116829.70024215,-2053318.13623083,2015-07-17 06:45:00,"MET.K5",36,36
1116676.47209757,-2052970.24219892,2015-07-17 20:45:00,"MET.K5",35,35
1117477.34559406,-2066135.36339391,2015-07-19 20:45:00,"MET.K5",114,114
1117921.21144587,-2065588.17128401,2015-07-19 21:45:00,"MET.K5",37,37
1116833.23368204,-2053318.25068975,2015-07-22 00:07:00,"MET.K5",36,36
1116803.61667384,-2053304.31517819,2015-07-22 01:07:00,"MET.K5",35,35
1116684.53779074,-2053485.8266713,2015-07-22 02:08:00,"MET.K5",36,36
1119163.02176995,-2099639.27853757,2015-07-30 14:40:00,"MET.K5",50,50
1119153.96136627,-2099646.39271305,2015-07-30 15:52:00,"MET.K5",51,51
1119105.69287162,-2099665.17765515,2015-07-30 16:54:00,"MET.K5",51,51
1119157.79561521,-2099637.25134669,2015-07-30 19:51:00,"MET.K5",50,50
1119177.49226155,-2099628.63713817,2015-07-30 20:51:00,"MET.K5",49,49
1119165.77038646,-2099609.70864178,2015-07-30 22:51:00,"MET.K5",51,51
1119181.38715186,-2099617.6435344,2015-07-30 23:51:00,"MET.K5",49,49
1119161.628846,-2099628.10883381,2015-07-31 01:51:00,"MET.K5",50,50
1119159.6808782,-2099633.60561827,2015-07-31 02:52:00,"MET.K5",50,50
1119176.09934285,-2099617.4674312,2015-07-31 03:51:00,"MET.K5",49,49
1119165.09201257,-2099630.0784243,2015-07-31 04:51:00,"MET.K5",51,51
1119163.20678525,-2099633.72304146,2015-07-31 05:51:00,"MET.K5",50,50
1119171.71105027,-2099643.27643396,2015-07-31 06:51:00,"MET.K5",51,51
1119144.75318755,-2099710.9716768,2015-07-31 07:52:00,"MET.K5",51,51
1117878.00206274,-2066532.17333074,2014-06-02 16:23:00,"MET.K6",29,29
1117791.96986293,-2066243.88492125,2014-06-02 17:24:00,"MET.K6",83,83
1118258.12424043,-2065664.05848688,2014-06-02 18:24:00,"MET.K6",25,25
1119212.71635183,-2066742.66959072,2014-06-02 20:23:00,"MET.K6",30,30
1119859.63573333,-2066743.4716577,2014-06-02 21:23:00,"MET.K6",27,27
1120354.59483601,-2066850.54075133,2014-06-02 22:24:00,"MET.K6",21,21
1120935.83641865,-2067129.15731497,2014-06-02 23:23:00,"MET.K6",21,21
1121398.52034049,-2067733.88806802,2014-06-03 00:24:00,"MET.K6",21,21
1121526.7454614,-2067489.68593625,2014-06-03 02:24:00,"MET.K6",22,22
1119631.11768929,-2066650.70791752,2014-06-03 11:23:00,"MET.K6",27,27
1119528.15385831,-2067149.7150191,2014-06-03 12:24:00,"MET.K6",28,28
1119564.17228493,-2066913.60842746,2014-06-03 13:24:00,"MET.K6",29,29
1118824.79952811,-2066281.35504511,2014-06-03 15:23:00,"MET.K6",21,21
1118471.71033779,-2066592.36239356,2014-06-03 16:24:00,"MET.K6",41,41
1118383.93894468,-2066735.9402315,2014-06-03 17:24:00,"MET.K6",38,38
1117363.08353952,-2066224.32017628,2014-06-03 18:23:00,"MET.K6",115,115
1118237.20401905,-2065492.82923304,2014-06-03 19:24:00,"MET.K6",29,29
1120909.10973584,-2067189.45659709,2014-06-04 04:24:00,"MET.K6",22,22
1120284.28536652,-2067054.00927505,2014-06-04 07:24:00,"MET.K6",21,21
1120186.41281541,-2066696.71821648,2014-06-04 09:23:00,"MET.K6",22,22
1119793.39422579,-2066769.1076135,2014-06-04 10:24:00,"MET.K6",29,29
1119539.70090088,-2066959.15211103,2014-06-04 11:23:00,"MET.K6",30,30
1119237.76755982,-2066949.26128933,2014-06-04 12:23:00,"MET.K6",30,30
1119252.18976472,-2066886.70416511,2014-06-04 13:23:00,"MET.K6",31,31
1118241.85579704,-2066215.94843067,2014-06-04 14:24:00,"MET.K6",28,28
1116493.59266847,-2065243.15481361,2014-06-04 15:23:00,"MET.K6",32,32
1116394.63875708,-2065404.91172005,2014-06-04 16:23:00,"MET.K6",24,24
1116456.99377315,-2066040.91039815,2014-06-04 17:24:00,"MET.K6",38,38
1116820.4274105,-2066062.02596778,2014-06-04 18:24:00,"MET.K6",62,62
1118073.5170504,-2066282.74350745,2014-06-04 19:23:00,"MET.K6",34,34
1120568.20073624,-2067074.44887746,2014-06-04 23:24:00,"MET.K6",21,21
1120907.89674121,-2067334.01704761,2014-06-05 16:00:00,"MET.K6",21,21
1119827.95065438,-2067116.90404701,2014-06-05 17:01:00,"MET.K6",30,30
1119041.72347428,-2066566.52176138,2014-06-05 17:59:00,"MET.K6",34,34
1117268.95765636,-2066237.93178777,2014-06-05 19:00:00,"MET.K6",117,117
1116475.41941829,-2065149.87791538,2014-06-05 20:00:00,"MET.K6",29,29
1116411.77309174,-2063955.87457769,2014-06-05 21:00:00,"MET.K6",29,29
1116706.28884845,-2064085.95549999,2014-06-05 22:00:00,"MET.K6",28,28
1116658.70513607,-2063810.05678743,2014-06-05 23:00:00,"MET.K6",26,26
1116571.97372533,-2065712.84300235,2014-06-06 19:00:00,"MET.K6",44,44
1119173.2261608,-2066923.04795414,2014-06-06 20:01:00,"MET.K6",30,30
1120938.88091446,-2067144.08884967,2014-06-06 22:00:00,"MET.K6",22,22
1112119.23246653,-2080626.83082863,2014-06-10 11:37:00,"MET.K6",23,23
1111944.24643741,-2080522.88525729,2014-06-19 12:37:00,"MET.K6",22,22
1113493.36416014,-2084456.86115877,2014-06-20 11:37:00,"MET.K6",51,51
1113626.7090369,-2084051.56624268,2014-06-20 12:37:00,"MET.K6",41,41
1118468.04376904,-2066866.60105181,2014-06-23 13:50:00,"MET.K6",39,39
1118668.17053977,-2066476.43913755,2014-06-23 14:50:00,"MET.K6",41,41
1118712.11352352,-2066375.9195929,2014-06-23 15:50:00,"MET.K6",32,32
1118693.86876012,-2066501.37928832,2014-06-23 16:50:00,"MET.K6",39,39
1118520.40829283,-2066886.85199272,2014-06-23 17:50:00,"MET.K6",38,38
1117636.14018055,-2066414.90115373,2014-06-23 18:51:00,"MET.K6",103,103
1117945.88379694,-2065644.58961329,2014-06-23 19:50:00,"MET.K6",36,36
1116823.35396658,-2064182.45379738,2014-06-25 11:40:00,"MET.K6",25,25
1116900.67871546,-2064359.22256755,2014-06-25 12:41:00,"MET.K6",25,25
1117450.08376471,-2065941.68401167,2014-06-25 13:41:00,"MET.K6",112,112
1118749.77257535,-2066953.67686372,2014-06-25 14:40:00,"MET.K6",39,39
1119253.36272587,-2067012.80039769,2014-06-25 15:40:00,"MET.K6",30,30
1119447.29370191,-2066596.48606632,2014-06-25 16:41:00,"MET.K6",26,26
1120289.71230259,-2067158.00142329,2014-06-26 08:30:00,"MET.K6",22,22
1119378.36872823,-2067081.77881157,2014-06-26 11:30:00,"MET.K6",27,27
1119255.96340113,-2066879.41219405,2014-06-26 12:29:00,"MET.K6",31,31
1119095.34660003,-2066872.29962142,2014-06-26 13:29:00,"MET.K6",32,32
1118662.40699657,-2066976.77058016,2014-06-26 14:28:00,"MET.K6",36,36
1118428.08038727,-2066737.38378687,2014-06-26 15:28:00,"MET.K6",39,39
1117327.27288742,-2066184.22294851,2014-06-26 16:28:00,"MET.K6",118,118
1117642.7321407,-2065184.23172999,2014-06-26 17:28:00,"MET.K6",37,37
1118118.19509524,-2065348.05533341,2014-06-28 15:28:00,"MET.K6",33,33
1117405.52094973,-2066223.85125027,2014-06-28 16:29:00,"MET.K6",115,115
1118850.37679982,-2066309.9986159,2014-06-28 17:28:00,"MET.K6",26,26
1121159.84692914,-2067520.26433417,2014-06-29 09:28:00,"MET.K6",22,22
1121059.50650578,-2067453.93697429,2014-06-29 10:28:00,"MET.K6",24,24
1120598.10455327,-2067240.42178515,2014-06-29 14:28:00,"MET.K6",22,22
1120243.07126283,-2067124.95651473,2014-06-29 15:29:00,"MET.K6",22,22
1119673.88821732,-2066909.78817918,2014-06-29 16:28:00,"MET.K6",30,30
1119221.0817179,-2066919.05372664,2014-06-29 17:29:00,"MET.K6",30,30
1118507.20954308,-2066966.13176048,2014-06-29 18:28:00,"MET.K6",33,33
1117323.51348262,-2066245.27348491,2014-06-29 19:28:00,"MET.K6",117,117
1117814.98696904,-2065972.13556671,2014-06-29 20:28:00,"MET.K6",52,52
1119002.83214346,-2066674.62299301,2014-06-30 00:28:00,"MET.K6",37,37
1119294.6271126,-2066886.23986609,2014-06-30 01:28:00,"MET.K6",32,32
1119364.22411874,-2066920.03479518,2014-06-30 02:28:00,"MET.K6",30,30
1119348.39353842,-2066917.66207804,2014-06-30 03:28:00,"MET.K6",31,31
1119360.63138916,-2066921.7701692,2014-06-30 04:30:00,"MET.K6",30,30
1119377.74274346,-2066939.01488784,2014-06-30 05:29:00,"MET.K6",28,28
1118702.23313969,-2080132.62486985,2014-06-30 21:28:00,"MET.K6",75,75
1112213.47342277,-2080661.41609914,2014-07-01 13:28:00,"MET.K6",22,22
1111948.07158309,-2080730.61424257,2014-07-02 12:28:00,"MET.K6",21,21
1113547.91795658,-2084408.59851639,2014-07-03 12:06:00,"MET.K6",54,54
1113306.62894342,-2084389.5769519,2014-07-03 13:06:00,"MET.K6",50,50
1113111.27474702,-2084477.71985697,2014-07-03 14:06:00,"MET.K6",43,43
1112312.1612886,-2080722.09616368,2014-07-05 18:06:00,"MET.K6",21,21
1112076.75038659,-2080792.27066764,2014-07-05 19:06:00,"MET.K6",22,22
1113488.80602763,-2084488.22384843,2014-07-06 13:06:00,"MET.K6",51,51
1113503.65498667,-2084573.97906835,2014-07-06 14:07:00,"MET.K6",52,52
1113389.9189355,-2084596.20590631,2014-07-06 15:07:00,"MET.K6",51,51
1113233.35254337,-2084524.34883843,2014-07-06 16:06:00,"MET.K6",49,49
1113219.01164267,-2084638.80582548,2014-07-06 17:06:00,"MET.K6",46,46
1112991.21680568,-2084531.25391042,2014-07-07 15:58:00,"MET.K6",37,37
1113460.39058733,-2084385.34153279,2014-07-07 16:58:00,"MET.K6",49,49
1118772.55627668,-2080249.87828292,2014-07-08 18:58:00,"MET.K6",74,74
1117326.6081031,-2066204.59195883,2014-07-10 17:06:00,"MET.K6",118,118
1117671.81810049,-2065105.46973009,2014-07-10 18:06:00,"MET.K6",35,35
1117468.76195143,-2053192.40519893,2014-07-11 14:53:00,"MET.K6",30,30
1117937.72008903,-2053185.37197463,2014-07-11 17:53:00,"MET.K6",25,25
1116975.36623459,-2053298.75703343,2014-07-11 18:54:00,"MET.K6",38,38
1117184.63495658,-2052899.57964608,2014-07-11 19:55:00,"MET.K6",34,34
1117654.45377334,-2053029.73918514,2014-07-11 20:53:00,"MET.K6",28,28
1117963.10462631,-2053002.67760612,2014-07-11 21:54:00,"MET.K6",24,24
1116887.52795036,-2053334.83863846,2014-07-12 13:50:00,"MET.K6",36,36
1116758.19903725,-2063794.75925737,2014-07-13 12:51:00,"MET.K6",26,26
1117449.78487872,-2066221.58904524,2014-07-13 15:42:00,"MET.K6",115,115
1117465.31908294,-2065258.1523275,2014-07-13 16:41:00,"MET.K6",35,35
1117768.85148592,-2065002.97336307,2014-07-13 17:41:00,"MET.K6",31,31
1118276.46380987,-2066671.25164813,2014-07-15 18:25:00,"MET.K6",40,40
1117327.60959397,-2066065.59458053,2014-07-15 19:25:00,"MET.K6",115,115
1121178.35743047,-2067602.44316433,2014-07-16 08:26:00,"MET.K6",21,21
1121385.61237911,-2067535.10040859,2014-07-17 10:14:00,"MET.K6",22,22
1121052.74974702,-2067551.96893342,2014-07-17 11:15:00,"MET.K6",22,22
1119704.82117691,-2066936.75605164,2014-07-17 13:14:00,"MET.K6",30,30
1119011.92713558,-2066828.7847999,2014-07-17 14:14:00,"MET.K6",35,35
1116887.79652618,-2064863.01325437,2014-07-17 16:05:00,"MET.K6",34,34
1116556.71788186,-2061076.23639397,2014-07-18 02:53:00,"MET.K6",22,22
1117289.60217792,-2066255.2891274,2014-07-18 17:53:00,"MET.K6",116,116
1118380.76321664,-2066346.54502694,2014-07-18 18:53:00,"MET.K6",34,34
1118511.55740394,-2066400.87364061,2014-07-18 19:53:00,"MET.K6",36,36
1118631.49543301,-2066354.74438532,2014-07-18 20:52:00,"MET.K6",33,33
1118846.48214359,-2066320.9938809,2014-07-18 21:52:00,"MET.K6",26,26
1119026.50594599,-2066599.39184244,2014-07-18 22:53:00,"MET.K6",35,35
1119678.4708025,-2066500.24681619,2014-07-18 23:53:00,"MET.K6",21,21
1120002.00216356,-2066876.05247444,2014-07-19 00:53:00,"MET.K6",29,29
1119960.65176426,-2066789.42174959,2014-07-19 01:53:00,"MET.K6",28,28
1120153.60579438,-2066834.67916383,2014-07-19 02:53:00,"MET.K6",27,27
1118880.82758774,-2067161.88208994,2014-07-19 14:53:00,"MET.K6",30,30
1118509.69310806,-2066890.20866183,2014-07-19 15:53:00,"MET.K6",37,37
1118611.35739607,-2066808.2603901,2014-07-19 16:53:00,"MET.K6",42,42
1118540.67561266,-2066483.3915552,2014-07-19 17:52:00,"MET.K6",39,39
1118361.00666987,-2066193.88983462,2014-07-19 18:52:00,"MET.K6",27,27
1118329.31064604,-2065703.45969345,2014-07-19 19:52:00,"MET.K6",26,26
1119163.23922058,-2066472.24913382,2014-07-20 13:41:00,"MET.K6",31,31
1118688.85751529,-2066762.59808718,2014-07-20 14:41:00,"MET.K6",40,40
1117899.02029053,-2066592.1797789,2014-07-20 15:42:00,"MET.K6",26,26
1117753.58020166,-2066661.57857934,2014-07-20 16:42:00,"MET.K6",27,27
1117411.54340973,-2066201.80298998,2014-07-20 17:42:00,"MET.K6",116,116
1116802.77088932,-2065844.56531118,2014-07-20 18:41:00,"MET.K6",54,54
1116218.78657768,-2065376.93984027,2014-07-20 19:41:00,"MET.K6",24,24
1107444.52237413,-2075655.99545953,2014-07-22 19:41:00,"MET.K6",23,23
1106235.32830422,-2086837.68024374,2014-07-24 19:31:00,"MET.K6",25,25
1113989.02236119,-2084526.85374522,2014-07-24 22:31:00,"MET.K6",29,29
1113359.92586391,-2084002.05287291,2014-07-25 13:31:00,"MET.K6",33,33
1113496.58352516,-2084412.47860303,2014-07-25 14:32:00,"MET.K6",51,51
1113514.1611328,-2084414.90707943,2014-07-25 15:31:00,"MET.K6",53,53
1113305.20274949,-2084163.38313119,2014-07-25 16:31:00,"MET.K6",44,44
1113135.65277124,-2084380.27320109,2014-07-26 12:31:00,"MET.K6",46,46
1113717.52416259,-2084082.34516629,2014-07-26 13:32:00,"MET.K6",46,46
1113369.83744129,-2084508.42670747,2014-07-26 14:31:00,"MET.K6",51,51
1113111.30134224,-2084692.74419756,2014-07-26 15:32:00,"MET.K6",41,41
1112880.47184314,-2084624.02085611,2014-07-26 16:31:00,"MET.K6",36,36
1113353.9931201,-2084237.27278954,2014-07-28 12:19:00,"MET.K6",47,47
1113567.99321414,-2084442.62192162,2014-07-29 16:08:00,"MET.K6",55,55
1113846.07256403,-2084362.75388339,2014-07-29 17:07:00,"MET.K6",45,45
1114052.69701834,-2084415.86551453,2014-07-29 18:08:00,"MET.K6",22,22
1114156.66071416,-2084638.00831076,2014-07-29 19:09:00,"MET.K6",21,21
1114156.5496596,-2084802.98242446,2014-07-29 20:08:00,"MET.K6",23,23
1113230.38545265,-2084129.42282595,2014-07-30 12:55:00,"MET.K6",41,41
1112901.93350626,-2084561.6985841,2014-07-31 14:25:00,"MET.K6",34,34
1112648.77718629,-2084473.712808,2014-08-01 13:24:00,"MET.K6",25,25
1113505.89362215,-2084451.71042522,2014-08-01 14:24:00,"MET.K6",52,52
1113378.6513154,-2084454.95832215,2014-08-01 15:24:00,"MET.K6",51,51
1113291.23883507,-2084374.24318865,2014-08-01 16:24:00,"MET.K6",50,50
1113481.87138604,-2084484.28982328,2014-08-01 17:24:00,"MET.K6",51,51
1113013.42757324,-2084607.98104048,2014-08-01 18:24:00,"MET.K6",36,36
1112982.57957017,-2084525.41036873,2014-08-03 10:24:00,"MET.K6",36,36
1113377.37201656,-2084440.0875182,2014-08-03 11:24:00,"MET.K6",50,50
1113597.49329036,-2083865.24365054,2014-08-03 12:24:00,"MET.K6",21,21
1117338.94258923,-2066097.4786613,2014-08-05 20:06:00,"MET.K6",119,119
1117524.73125665,-2064954.22425887,2014-08-05 21:06:00,"MET.K6",33,33
1117757.65781692,-2053010.84195312,2014-08-06 17:06:00,"MET.K6",24,24
1117671.9272846,-2052872.74140346,2014-08-06 18:07:00,"MET.K6",26,26
1116882.85953353,-2053260.53964106,2014-08-06 19:06:00,"MET.K6",37,37
1117035.2940871,-2053250.64919077,2014-08-06 20:06:00,"MET.K6",39,39
1117429.83025794,-2053192.99698267,2014-08-06 21:06:00,"MET.K6",32,32
1117659.46395767,-2052929.80143318,2014-08-06 22:06:00,"MET.K6",26,26
1118045.74241995,-2052908.96529675,2014-08-07 11:06:00,"MET.K6",21,21
1117964.95685477,-2053054.64217482,2014-08-07 12:06:00,"MET.K6",24,24
1117115.98489847,-2053053.06525864,2014-08-07 13:06:00,"MET.K6",40,40
1116850.90300432,-2053318.82306296,2014-08-07 14:06:00,"MET.K6",36,36
1117323.98357656,-2066176.70028836,2014-08-07 23:06:00,"MET.K6",119,119
1118808.18085727,-2066303.05670859,2014-08-08 00:07:00,"MET.K6",27,27
1119795.38515516,-2066600.47660931,2014-08-08 09:08:00,"MET.K6",22,22
1119754.54803607,-2066767.83441478,2014-08-08 10:08:00,"MET.K6",28,28
1119500.7891066,-2066905.97025491,2014-08-08 11:08:00,"MET.K6",29,29
1119435.48994031,-2067172.63273429,2014-08-08 12:09:00,"MET.K6",26,26
1119452.96393792,-2067178.76668006,2014-08-08 13:08:00,"MET.K6",26,26
1119017.79259274,-2066973.5723843,2014-08-08 14:08:00,"MET.K6",33,33
1118987.03294404,-2066887.29072498,2014-08-08 15:08:00,"MET.K6",33,33
1118626.41850397,-2066942.22506294,2014-08-08 16:08:00,"MET.K6",36,36
1118138.65934611,-2066561.08225699,2014-08-08 17:08:00,"MET.K6",37,37
1117570.5895844,-2065986.40029451,2014-08-08 18:08:00,"MET.K6",110,110
1118102.68979937,-2065443.94457616,2014-08-08 19:08:00,"MET.K6",33,33
1118340.18583005,-2064991.96983168,2014-08-11 16:07:00,"MET.K6",21,21
1117929.56910535,-2065386.38497226,2014-08-11 17:08:00,"MET.K6",41,41
1117347.4339557,-2066216.39407801,2014-08-11 18:08:00,"MET.K6",116,116
1118050.42722978,-2065636.88178368,2014-08-11 19:07:00,"MET.K6",34,34
1118495.48504581,-2065432.67998725,2014-08-11 20:08:00,"MET.K6",21,21
1117948.48437798,-2065564.96283465,2014-08-14 17:52:00,"MET.K6",36,36
1117619.32688733,-2065847.10663315,2014-08-14 18:52:00,"MET.K6",91,91
1117928.29759077,-2065154.62499486,2014-08-14 19:52:00,"MET.K6",36,36
1117647.98325988,-2064752.48071756,2014-08-17 12:39:00,"MET.K6",29,29
1117332.26784371,-2066193.65427069,2014-08-17 13:38:00,"MET.K6",117,117
1116845.70685701,-2065883.03922247,2014-08-17 14:38:00,"MET.K6",52,52
1116797.27666071,-2066013.07479872,2014-08-17 15:39:00,"MET.K6",47,47
1117408.72002481,-2065855.06285867,2014-08-17 16:33:00,"MET.K6",109,109
1116139.81623566,-2065956.42841755,2014-08-17 18:30:00,"MET.K6",33,33
1115561.55425318,-2065856.0414547,2014-08-17 19:31:00,"MET.K6",27,27
1107444.94069892,-2075643.034418,2014-08-20 19:44:00,"MET.K6",23,23
1113502.85610715,-2084490.53794419,2014-08-22 20:44:00,"MET.K6",52,52
1113026.54077577,-2084908.70168408,2014-08-23 00:44:00,"MET.K6",31,31
1112937.58125859,-2084605.4994522,2014-08-23 01:44:00,"MET.K6",37,37
1113352.86511871,-2084487.48006351,2014-08-24 13:44:00,"MET.K6",50,50
1113143.08511939,-2084476.90681088,2014-08-24 14:44:00,"MET.K6",45,45
1112913.25105955,-2084593.5815805,2014-08-24 15:44:00,"MET.K6",36,36
1113437.10200751,-2084449.45802835,2014-08-24 16:44:00,"MET.K6",50,50
1113139.80011623,-2084469.38432009,2014-08-24 17:44:00,"MET.K6",45,45
1106736.29057169,-2086740.85571233,2014-08-26 08:44:00,"MET.K6",28,28
1113510.09389852,-2084485.21394667,2014-08-26 14:45:00,"MET.K6",52,52
1118115.27127878,-2080363.55863717,2014-08-26 18:44:00,"MET.K6",23,23
1117288.56132936,-2066233.01035895,2014-08-27 19:32:00,"MET.K6",118,118
1117656.19348075,-2065205.06185576,2014-08-30 12:24:00,"MET.K6",39,39
1117714.36065258,-2065535.07310143,2014-08-30 13:23:00,"MET.K6",49,49
1117377.55925201,-2066159.91227494,2014-08-30 14:23:00,"MET.K6",117,117
1117227.29941174,-2065943.68321317,2014-08-30 15:24:00,"MET.K6",115,115
1117324.1721493,-2065954.25837619,2014-08-30 16:23:00,"MET.K6",112,112
1117095.50145931,-2066028.3623004,2014-08-30 17:24:00,"MET.K6",110,110
