"X","Y","DateTime","ID","wet_recurse$revisits","revisits"
1125040.24295153,-2047560.59230352,2014-12-10 16:39:00,"MET.K6",33,33
1125371.6187015,-2047059.75257877,2014-12-10 17:40:00,"MET.K6",49,49
1125636.81303248,-2046580.84814992,2014-12-10 18:40:00,"MET.K6",45,45
1125996.30117967,-2046735.37414718,2014-12-10 19:39:00,"MET.K6",47,47
1126085.51840166,-2046983.01924703,2014-12-10 20:39:00,"MET.K6",61,61
1126059.01068082,-2047035.91504101,2014-12-10 21:39:00,"MET.K6",62,62
1126095.0931796,-2047014.84989293,2014-12-10 22:39:00,"MET.K6",63,63
1126097.53593296,-2047048.30117353,2014-12-10 23:39:00,"MET.K6",60,60
1126296.63068823,-2047614.7244277,2014-12-11 00:40:00,"MET.K6",46,46
1126005.93467632,-2047575.53132997,2014-12-11 01:39:00,"MET.K6",42,42
1126016.23728199,-2047585.13839444,2014-12-11 03:42:00,"MET.K6",41,41
1126021.78307983,-2047577.90506799,2014-12-11 04:40:00,"MET.K6",42,42
1126213.64420193,-2047878.97426092,2014-12-11 05:40:00,"MET.K6",36,36
1124901.48080399,-2047096.28022565,2014-12-12 08:39:00,"MET.K6",35,35
1124301.01645104,-2046572.38839351,2014-12-12 09:40:00,"MET.K6",26,26
1124171.82418876,-2046464.35069919,2014-12-12 10:39:00,"MET.K6",24,24
1123912.29887498,-2046554.13230519,2014-12-12 11:42:00,"MET.K6",23,23
1123212.64409731,-2047117.125538,2014-12-12 12:40:00,"MET.K6",24,24
1125910.46311968,-2048328.81595108,2014-12-13 05:39:00,"MET.K6",27,27
1125113.21137822,-2047277.47497981,2014-12-13 06:39:00,"MET.K6",35,35
1125040.33039564,-2047071.15901243,2014-12-13 07:39:00,"MET.K6",38,38
1125307.68846649,-2046796.255717,2014-12-13 08:39:00,"MET.K6",44,44
1125372.89066642,-2046371.9851856,2014-12-13 09:39:00,"MET.K6",41,41
1125392.0328484,-2046381.88081786,2014-12-13 10:39:00,"MET.K6",42,42
1125646.94726708,-2046325.33597102,2014-12-13 11:39:00,"MET.K6",36,36
1125711.7394709,-2046292.23164147,2014-12-13 12:40:00,"MET.K6",34,34
1125585.09510993,-2046106.40059015,2014-12-13 13:39:00,"MET.K6",30,30
1125512.96838419,-2046039.15178063,2014-12-13 14:40:00,"MET.K6",22,22
1125801.35405115,-2046690.05610662,2014-12-13 15:39:00,"MET.K6",47,47
1126228.08346714,-2046898.70109671,2014-12-13 16:39:00,"MET.K6",56,56
1126234.57692315,-2047132.51310055,2014-12-13 17:40:00,"MET.K6",57,57
1127739.75423632,-2045917.47462825,2014-12-13 18:39:00,"MET.K6",40,40
1127755.49544256,-2046084.8521549,2014-12-13 21:40:00,"MET.K6",39,39
1127596.33567774,-2046189.01312744,2014-12-13 22:39:00,"MET.K6",37,37
1127661.52379926,-2046467.39991601,2014-12-13 23:39:00,"MET.K6",38,38
1127588.32146941,-2046594.77668214,2014-12-14 00:41:00,"MET.K6",32,32
1127617.40189749,-2046625.39500066,2014-12-14 01:39:00,"MET.K6",29,29
1127627.52962056,-2046748.09194592,2014-12-14 02:40:00,"MET.K6",22,22
1127346.64601967,-2046894.6045632,2014-12-14 06:39:00,"MET.K6",21,21
1127109.72304404,-2047103.74432679,2014-12-14 07:39:00,"MET.K6",29,29
1127056.02184686,-2047122.3764024,2014-12-14 08:40:00,"MET.K6",30,30
1126376.01293139,-2046812.70509597,2014-12-14 09:39:00,"MET.K6",53,53
1126660.03725486,-2046516.11159871,2014-12-14 10:39:00,"MET.K6",37,37
1127609.06714283,-2046070.77456901,2014-12-14 11:39:00,"MET.K6",38,38
1129918.02468531,-2044693.12467287,2014-12-14 13:39:00,"MET.K6",27,27
1130258.33665726,-2045000.98695794,2014-12-14 14:39:00,"MET.K6",29,29
1130998.77281861,-2045144.06202073,2014-12-14 15:39:00,"MET.K6",22,22
1129371.76009639,-2048488.94862856,2014-12-15 00:39:00,"MET.K6",23,23
1129301.80586121,-2047980.48363894,2014-12-15 01:40:00,"MET.K6",26,26
1128631.2288326,-2047439.2672656,2014-12-15 06:04:00,"MET.K6",26,26
1128403.79719719,-2047467.01140105,2014-12-15 07:03:00,"MET.K6",27,27
1128212.57077169,-2047308.6912732,2014-12-15 08:03:00,"MET.K6",26,26
1127693.31646157,-2046092.08115305,2014-12-15 09:04:00,"MET.K6",39,39
1127684.71124145,-2045976.8495366,2014-12-15 10:04:00,"MET.K6",40,40
1127583.19248621,-2046481.5136794,2014-12-15 11:03:00,"MET.K6",36,36
1127858.78036687,-2046334.82802995,2014-12-15 12:05:00,"MET.K6",40,40
1127317.31374346,-2046763.86261194,2014-12-15 13:03:00,"MET.K6",21,21
1126507.5262581,-2047551.18898431,2014-12-15 14:03:00,"MET.K6",47,47
1125931.4802699,-2047795.56585148,2014-12-15 15:03:00,"MET.K6",36,36
1125604.32589672,-2047681.02629546,2014-12-15 16:04:00,"MET.K6",33,33
1125621.77670046,-2047796.54207338,2014-12-15 16:56:00,"MET.K6",32,32
1124731.40751129,-2048238.29156393,2014-12-15 17:53:00,"MET.K6",27,27
1126002.79263225,-2054245.99599606,2014-12-17 17:54:00,"MET.K6",21,21
1126153.58467807,-2047713.85606995,2014-12-19 14:48:00,"MET.K6",42,42
1126429.39590579,-2047667.28098127,2014-12-19 15:45:00,"MET.K6",38,38
1126144.61788204,-2047663.50516762,2014-12-19 16:46:00,"MET.K6",41,41
1125573.46882882,-2047974.79258031,2014-12-19 17:45:00,"MET.K6",29,29
1121280.96440768,-2053290.44282599,2014-12-20 23:37:00,"MET.K6",24,24
1125699.04428717,-2054337.97622221,2014-12-21 15:34:00,"MET.K6",21,21
1126737.43535097,-2048040.76668529,2014-12-22 05:34:00,"MET.K6",23,23
1126439.24180492,-2047421.02554411,2014-12-22 06:34:00,"MET.K6",53,53
1126094.46372173,-2047304.04668216,2014-12-22 07:34:00,"MET.K6",50,50
1125806.95179489,-2047383.61572525,2014-12-22 08:35:00,"MET.K6",42,42
1125669.25396886,-2047373.54345974,2014-12-22 09:34:00,"MET.K6",40,40
1125660.84043985,-2047360.2910285,2014-12-22 10:34:00,"MET.K6",41,41
1125810.74664236,-2047483.85331954,2014-12-22 11:35:00,"MET.K6",40,40
1126404.7027512,-2047610.85207004,2014-12-22 12:35:00,"MET.K6",43,43
1128612.57330511,-2048436.12725489,2014-12-23 08:35:00,"MET.K6",27,27
1128229.46146545,-2047494.64970602,2014-12-23 09:34:00,"MET.K6",24,24
1128169.11123684,-2047392.54770856,2014-12-23 10:34:00,"MET.K6",25,25
1128179.47419021,-2047400.30382985,2014-12-23 11:34:00,"MET.K6",27,27
1128150.27828693,-2047480.92158679,2014-12-23 12:35:00,"MET.K6",24,24
1128549.97381541,-2047596.040337,2014-12-23 13:34:00,"MET.K6",22,22
1128924.23149037,-2048483.47140322,2014-12-23 14:34:00,"MET.K6",28,28
1120044.69004264,-2053665.39723957,2014-12-25 10:34:00,"MET.K6",22,22
1120096.75175568,-2053750.51318374,2014-12-25 11:34:00,"MET.K6",21,21
1120371.98226939,-2053609.32225474,2014-12-25 12:34:00,"MET.K6",29,29
1120531.40439273,-2053710.91531933,2014-12-25 13:34:00,"MET.K6",26,26
1116896.33557233,-2053281.36747592,2014-12-26 22:35:00,"MET.K6",71,71
1117074.28537348,-2053248.20563761,2014-12-28 16:27:00,"MET.K6",72,72
1119945.78777775,-2053443.43000334,2014-12-28 21:27:00,"MET.K6",21,21
1118781.68025734,-2051980.03782153,2014-12-29 09:38:00,"MET.K6",21,21
1120604.99633824,-2053678.09141295,2014-12-29 11:38:00,"MET.K6",24,24
1120889.28173262,-2053639.1614181,2014-12-29 12:38:00,"MET.K6",34,34
1120407.26037874,-2053232.29745134,2014-12-29 13:38:00,"MET.K6",27,27
1120671.21956968,-2053654.29725571,2014-12-30 09:37:00,"MET.K6",30,30
1120704.51312457,-2053338.38195076,2014-12-30 14:38:00,"MET.K6",35,35
1116917.59839981,-2053280.20225805,2014-12-30 23:38:00,"MET.K6",70,70
1117103.38775241,-2052841.33634061,2014-12-31 00:39:00,"MET.K6",55,55
1117465.94894615,-2053170.0695583,2014-12-31 13:38:00,"MET.K6",47,47
1118002.53175756,-2053150.40111243,2014-12-31 14:38:00,"MET.K6",29,29
1118035.75445734,-2053053.23134791,2014-12-31 15:38:00,"MET.K6",31,31
1117690.39395576,-2053012.36844907,2014-12-31 16:38:00,"MET.K6",31,31
1117042.71233421,-2052857.90785935,2014-12-31 17:38:00,"MET.K6",70,70
1117177.63341859,-2052788.13120678,2015-01-01 08:38:00,"MET.K6",40,40
1120716.73783371,-2053668.75706805,2015-01-01 10:38:00,"MET.K6",30,30
1120858.25412062,-2053180.25825265,2015-01-01 13:38:00,"MET.K6",34,34
1120399.77029344,-2053625.05768247,2015-01-01 14:38:00,"MET.K6",30,30
1116229.03505584,-2053897.42187507,2015-01-02 00:38:00,"MET.K6",37,37
1120785.99663312,-2053606.13224315,2015-01-02 09:39:00,"MET.K6",32,32
1121130.48189558,-2053782.35661513,2015-01-02 10:39:00,"MET.K6",22,22
1120639.48550503,-2053488.27354448,2015-01-02 13:38:00,"MET.K6",31,31
1120575.23868544,-2053017.16879459,2015-01-02 14:38:00,"MET.K6",23,23
1118270.5697933,-2052630.78899453,2015-01-02 18:37:00,"MET.K6",22,22
1116814.40333007,-2053189.7366365,2015-01-02 20:38:00,"MET.K6",71,71
1117579.1011733,-2053062.51634615,2015-01-03 18:31:00,"MET.K6",35,35
1116988.65866934,-2065618.91189871,2015-01-07 09:10:00,"MET.K6",35,35
1116954.14418688,-2064996.7894242,2015-01-07 10:11:00,"MET.K6",29,29
1115815.08623545,-2052970.17563387,2015-01-08 08:51:00,"MET.K6",21,21
1116817.63154762,-2053308.47613892,2015-01-08 09:51:00,"MET.K6",71,71
1116994.54681416,-2053034.30150933,2015-01-08 10:53:00,"MET.K6",68,68
1116801.00970743,-2053330.18191514,2015-01-08 11:50:00,"MET.K6",69,69
1116735.99000834,-2053426.3217289,2015-01-09 08:24:00,"MET.K6",69,69
1116302.39856525,-2054035.11506109,2015-01-09 12:56:00,"MET.K6",35,35
1116908.52320931,-2053287.32336471,2015-01-09 13:54:00,"MET.K6",70,70
1117261.00868837,-2066102.34955566,2015-01-10 09:13:00,"MET.K6",76,76
1115853.89854787,-2052973.28465837,2015-01-11 08:13:00,"MET.K6",21,21
1116860.03709183,-2053309.84979389,2015-01-11 09:13:00,"MET.K6",72,72
1116867.16500099,-2053308.22775684,2015-01-11 10:13:00,"MET.K6",72,72
1116801.06966434,-2053328.33091649,2015-01-11 14:13:00,"MET.K6",69,69
1116687.87286485,-2053219.00494803,2015-01-11 15:14:00,"MET.K6",66,66
1116413.03197558,-2053677.23146953,2015-01-11 16:13:00,"MET.K6",34,34
1116861.98430183,-2053304.35182048,2015-01-12 08:19:00,"MET.K6",72,72
1116815.14557316,-2053330.63980469,2015-01-12 09:17:00,"MET.K6",71,71
1117252.25141934,-2052996.30929753,2015-01-12 10:17:00,"MET.K6",68,68
1117449.80643152,-2053176.96134485,2015-01-12 11:17:00,"MET.K6",49,49
1117025.20532803,-2053179.88248359,2015-01-12 12:18:00,"MET.K6",71,71
1116836.64822605,-2053322.06829378,2015-01-12 13:18:00,"MET.K6",71,71
1116666.61010337,-2053220.16932541,2015-01-12 14:18:00,"MET.K6",66,66
1116396.72613582,-2053142.8466313,2015-01-12 15:17:00,"MET.K6",46,46
1116856.32369161,-2053315.29055259,2015-01-13 03:17:00,"MET.K6",72,72
1116802.77695553,-2053330.23915934,2015-01-13 04:18:00,"MET.K6",69,69
1116810.14478456,-2053321.20977595,2015-01-13 05:17:00,"MET.K6",71,71
1116147.30383098,-2054182.09380851,2015-01-13 06:17:00,"MET.K6",33,33
1116791.63576519,-2053346.56141747,2015-01-13 14:05:00,"MET.K6",69,69
1116034.55724593,-2054222.93217393,2015-01-13 15:05:00,"MET.K6",35,35
1117279.8540207,-2066229.01909682,2015-01-14 09:04:00,"MET.K6",75,75
1117025.41197218,-2066226.27823387,2015-01-14 10:05:00,"MET.K6",69,69
1116814.17805571,-2066145.23949959,2015-01-14 11:04:00,"MET.K6",58,58
1116794.16825001,-2065999.99705507,2015-01-14 12:04:00,"MET.K6",45,45
1116878.54811297,-2065526.34307724,2015-01-14 13:04:00,"MET.K6",28,28
1116745.87598334,-2065746.31686754,2015-01-14 14:05:00,"MET.K6",36,36
1116996.07044463,-2065337.3871124,2015-01-14 15:04:00,"MET.K6",33,33
1110530.23243024,-2056555.20367194,2015-01-15 20:03:00,"MET.K6",21,21
1116839.77670754,-2053007.04389942,2015-01-21 18:51:00,"MET.K6",69,69
1124899.84000991,-2047416.95438435,2015-01-25 13:37:00,"MET.K6",31,31
1125699.28737988,-2047266.99903684,2015-01-25 14:39:00,"MET.K6",48,48
1126184.83744395,-2047138.29904,2015-01-25 15:37:00,"MET.K6",55,55
1127953.38201209,-2046202.59234966,2015-01-25 16:38:00,"MET.K6",39,39
1129910.27714848,-2045089.64153255,2015-01-25 18:37:00,"MET.K6",24,24
1128603.12785885,-2047486.54718072,2015-01-25 21:40:00,"MET.K6",25,25
1120792.21530003,-2053415.39241285,2015-01-26 11:18:00,"MET.K6",35,35
1116188.87134166,-2054100.02453497,2015-01-26 13:18:00,"MET.K6",35,35
1117326.42679389,-2066210.14724446,2015-01-26 23:17:00,"MET.K6",76,76
1117429.08312524,-2065231.01812176,2015-01-27 06:17:00,"MET.K6",31,31
1103767.89835337,-2064471.4891017,2013-11-01 19:13:00,"MET.K7",24,24
1107706.87214161,-2075627.39594985,2013-11-02 02:13:00,"MET.K7",44,44
1116758.34022608,-2066123.02824225,2013-11-02 10:13:00,"MET.K7",42,42
1117272.60955941,-2066234.34387227,2013-11-02 11:12:00,"MET.K7",75,75
1116711.64710204,-2065711.834226,2013-11-02 12:12:00,"MET.K7",35,35
1116585.35699203,-2065464.88246463,2013-11-02 15:12:00,"MET.K7",31,31
1117137.20551275,-2065779.46959545,2013-11-02 16:12:00,"MET.K7",77,77
1116953.05023183,-2066114.54743478,2013-11-03 13:13:00,"MET.K7",69,69
1117154.97293498,-2066210.11342325,2013-11-03 14:13:00,"MET.K7",73,73
1117282.8287444,-2066192.04077622,2013-11-03 15:13:00,"MET.K7",73,73
1117125.98237112,-2066177.65452758,2013-11-05 09:22:00,"MET.K7",71,71
1117326.0518031,-2066167.49948787,2013-11-05 10:22:00,"MET.K7",74,74
1117338.3506209,-2066169.75498815,2013-11-05 11:21:00,"MET.K7",74,74
1117240.21007218,-2066198.06527458,2013-11-05 12:21:00,"MET.K7",74,74
1117331.90522355,-2066204.76484276,2013-11-05 13:21:00,"MET.K7",76,76
1117366.52856446,-2066118.76969624,2013-11-05 14:22:00,"MET.K7",75,75
1117261.15680426,-2066206.16413145,2013-11-05 15:22:00,"MET.K7",73,73
1117269.2598022,-2066228.6733558,2013-11-05 16:22:00,"MET.K7",74,74
1117093.71641723,-2066191.43128489,2013-11-06 11:21:00,"MET.K7",71,71
1117286.35980485,-2066192.15601161,2013-11-06 12:22:00,"MET.K7",73,73
1117101.63941774,-2066219.49568199,2013-11-06 13:22:00,"MET.K7",71,71
1117228.96371661,-2066271.84790644,2013-11-06 14:21:00,"MET.K7",71,71
1117243.27129744,-2066266.75361841,2013-11-06 15:21:00,"MET.K7",75,75
1117148.34658462,-2066250.67962319,2013-11-06 16:22:00,"MET.K7",72,72
1110268.85184404,-2056379.99646878,2013-11-06 21:05:00,"MET.K7",21,21
1110292.05364564,-2056373.32697843,2013-11-06 22:07:00,"MET.K7",21,21
1107504.64202179,-2075872.93641057,2013-11-07 19:23:00,"MET.K7",41,41
1107683.63459529,-2075635.91257845,2013-11-08 08:23:00,"MET.K7",44,44
1107696.28474649,-2075627.05409614,2013-11-08 09:22:00,"MET.K7",44,44
1107662.99784142,-2075618.56513246,2013-11-08 10:22:00,"MET.K7",45,45
1107785.92160527,-2075859.77734295,2013-11-08 11:23:00,"MET.K7",42,42
1107796.89596666,-2075684.05303637,2013-11-08 12:25:00,"MET.K7",42,42
1107727.56865669,-2075642.89155622,2013-11-08 13:23:00,"MET.K7",44,44
1107639.93859592,-2075621.52719045,2013-11-08 14:23:00,"MET.K7",45,45
1107593.94070946,-2075623.7498438,2013-11-08 15:23:00,"MET.K7",45,45
1117283.1433664,-2066236.5406362,2013-11-09 00:23:00,"MET.K7",75,75
1117276.02081817,-2066238.16229352,2013-11-09 01:22:00,"MET.K7",75,75
1116861.54347298,-2066589.82287729,2013-11-09 02:25:00,"MET.K7",21,21
1117283.26422034,-2066232.83748492,2013-11-09 04:23:00,"MET.K7",75,75
1117283.44551898,-2066227.28220247,2013-11-09 05:23:00,"MET.K7",75,75
1117283.26422034,-2066232.83748492,2013-11-09 06:23:00,"MET.K7",75,75
1117276.44385589,-2066225.19959868,2013-11-09 07:23:00,"MET.K7",75,75
1117272.7304474,-2066230.63961046,2013-11-09 08:23:00,"MET.K7",75,75
1117283.20377527,-2066234.68961609,2013-11-09 09:23:00,"MET.K7",75,75
1116652.76055817,-2066108.4637336,2013-11-09 10:23:00,"MET.K7",28,28
1110299.31450044,-2056312.39496061,2013-11-12 20:08:00,"MET.K7",21,21
1110297.36938481,-2056317.89298262,2013-11-12 22:08:00,"MET.K7",21,21
1103804.67873521,-2064481.92957596,2013-11-13 15:19:00,"MET.K7",24,24
1103807.79602123,-2064495.00144512,2013-11-13 16:18:00,"MET.K7",24,24
1103815.44896083,-2064476.71319522,2013-11-13 17:17:00,"MET.K7",24,24
1110283.33962154,-2056369.34063025,2013-11-14 21:17:00,"MET.K7",21,21
1103788.96632543,-2064475.86845735,2013-11-15 10:17:00,"MET.K7",24,24
1103786.49180045,-2064498.02924794,2013-11-15 11:17:00,"MET.K7",24,24
1103811.38677663,-2064493.26341532,2013-11-17 15:08:00,"MET.K7",24,24
1103817.56916995,-2064465.66096108,2013-11-17 16:06:00,"MET.K7",24,24
1103792.31982317,-2064481.53535512,2013-11-17 17:05:00,"MET.K7",24,24
1103801.14807127,-2064481.81695508,2013-11-18 10:05:00,"MET.K7",24,24
1103793.84948454,-2064488.99664712,2013-11-18 11:06:00,"MET.K7",24,24
1103792.02455616,-2064490.79211731,2013-11-18 12:06:00,"MET.K7",24,24
1103802.61760132,-2064491.13001203,2013-11-18 13:06:00,"MET.K7",24,24
1103804.44253099,-2064489.33454258,2013-11-18 14:06:00,"MET.K7",24,24
1103793.90851691,-2064487.14596115,2013-11-22 16:28:00,"MET.K7",24,24
1103797.2620103,-2064492.81286083,2013-11-22 17:27:00,"MET.K7",24,24
1107648.22306115,-2075638.47579451,2013-11-23 19:20:00,"MET.K7",44,44
1107497.49322918,-2075820.80962191,2013-11-25 15:24:00,"MET.K7",43,43
1107633.98732971,-2075641.72384287,2013-11-26 12:40:00,"MET.K7",44,44
1107555.21351525,-2075783.75039291,2013-11-26 13:38:00,"MET.K7",42,42
1107533.13658541,-2075592.13133876,2013-11-27 09:38:00,"MET.K7",46,46
1107680.70258736,-2075617.28293513,2013-11-27 10:39:00,"MET.K7",45,45
1107551.87642807,-2075175.70870384,2013-11-27 11:41:00,"MET.K7",44,44
1107536.29374442,-2075165.9389028,2013-11-27 12:38:00,"MET.K7",40,40
1107686.98402397,-2075641.58110691,2013-11-28 08:39:00,"MET.K7",44,44
1107666.16793963,-2075629.78824419,2013-11-28 09:39:00,"MET.K7",45,45
1107794.14240095,-2075550.51470922,2013-11-28 10:39:00,"MET.K7",44,44
1117309.73736481,-2066179.94355497,2013-11-28 18:39:00,"MET.K7",74,74
1116746.14703655,-2066063.31102648,2013-11-30 00:39:00,"MET.K7",40,40
1117279.97490978,-2066225.31483466,2013-11-30 08:39:00,"MET.K7",75,75
1087853.68440449,-2086690.34650918,2013-12-02 10:35:00,"MET.K7",31,31
1087706.95019889,-2086530.09460252,2013-12-02 11:35:00,"MET.K7",35,35
1087891.31126157,-2086559.97398668,2013-12-02 12:34:00,"MET.K7",28,28
1087862.87284499,-2086397.87924979,2013-12-02 15:34:00,"MET.K7",27,27
1087519.23490349,-2087000.38904234,2013-12-02 16:35:00,"MET.K7",32,32
1087901.81856693,-2087067.99524545,2013-12-02 17:34:00,"MET.K7",32,32
1088527.41112139,-2086983.90417986,2013-12-02 18:34:00,"MET.K7",29,29
1088781.6726027,-2086699.14447023,2013-12-02 20:34:00,"MET.K7",22,22
1088570.33669181,-2087077.89981416,2013-12-05 15:27:00,"MET.K7",28,28
1088438.14804562,-2086792.09976692,2013-12-05 16:27:00,"MET.K7",32,32
1088320.92394112,-2086647.59227829,2013-12-05 17:28:00,"MET.K7",32,32
1088335.24437072,-2086585.04462226,2013-12-05 21:28:00,"MET.K7",26,26
1088411.68598713,-2086735.68035146,2013-12-05 22:28:00,"MET.K7",31,31
1088478.44845897,-2086745.19211638,2013-12-05 23:31:00,"MET.K7",28,28
1088696.32108985,-2086831.72073181,2013-12-06 00:29:00,"MET.K7",26,26
1088684.44558177,-2086816.52412146,2013-12-06 01:28:00,"MET.K7",27,27
1088698.55041732,-2086816.96793979,2013-12-06 04:28:00,"MET.K7",26,26
1088156.66578862,-2086820.30634476,2013-12-07 17:57:00,"MET.K7",32,32
1088028.19536115,-2086247.43059922,2013-12-07 18:57:00,"MET.K7",21,21
1088033.58557013,-2086019.69423583,2013-12-07 19:57:00,"MET.K7",21,21
1088006.53619275,-2086150.39932634,2013-12-07 20:57:00,"MET.K7",21,21
1088235.54233868,-2086668.9958639,2013-12-07 22:57:00,"MET.K7",35,35
1088244.16775254,-2087012.05323324,2013-12-07 23:57:00,"MET.K7",30,30
1088162.01603155,-2087211.4364671,2013-12-08 00:57:00,"MET.K7",32,32
1088142.91371137,-2087201.57170384,2013-12-08 01:57:00,"MET.K7",31,31
1088141.84987731,-2087179.30347525,2013-12-08 02:58:00,"MET.K7",31,31
1088109.59266973,-2087194.96533629,2013-12-08 03:57:00,"MET.K7",30,30
1088161.55040253,-2087226.24464648,2013-12-08 04:59:00,"MET.K7",32,32
1088183.41213627,-2087428.89853672,2013-12-08 05:57:00,"MET.K7",29,29
1088622.89653071,-2087370.46127117,2013-12-09 17:39:00,"MET.K7",27,27
1087945.63363044,-2086628.38488719,2013-12-09 18:39:00,"MET.K7",28,28
1088165.56867711,-2086537.09290468,2013-12-09 19:39:00,"MET.K7",26,26
1088119.42099376,-2087050.74835478,2013-12-09 20:39:00,"MET.K7",32,32
1088027.56489877,-2087222.03206799,2013-12-09 21:39:00,"MET.K7",28,28
1087416.37245004,-2085779.82033424,2013-12-10 08:32:00,"MET.K7",27,27
1087467.68183112,-2086281.70678311,2013-12-10 09:30:00,"MET.K7",35,35
1087109.33881906,-2086172.25966738,2013-12-10 10:30:00,"MET.K7",23,23
1087038.93314129,-2086166.34573693,2013-12-10 11:29:00,"MET.K7",23,23
1087030.23446269,-2086162.36641895,2013-12-10 12:30:00,"MET.K7",21,21
1087081.30847562,-2085715.57600833,2013-12-10 13:29:00,"MET.K7",21,21
1087727.36858581,-2086610.41031823,2013-12-11 07:52:00,"MET.K7",36,36
1087990.45581152,-2086942.93149717,2013-12-11 08:52:00,"MET.K7",33,33
1088623.76715696,-2086501.4725906,2013-12-11 09:53:00,"MET.K7",21,21
1088687.21041346,-2087681.92191746,2013-12-14 08:09:00,"MET.K7",22,22
1088768.2705835,-2086900.68982643,2013-12-14 09:11:00,"MET.K7",23,23
1088417.11598795,-2087011.93368779,2013-12-15 06:09:00,"MET.K7",31,31
1088821.16327279,-2087126.55795285,2013-12-15 07:09:00,"MET.K7",26,26
1088521.99916421,-2086763.23815226,2013-12-15 23:08:00,"MET.K7",27,27
1088362.92033797,-2086771.20446244,2013-12-16 00:08:00,"MET.K7",33,33
1088361.6892932,-2086978.69136222,2013-12-16 01:09:00,"MET.K7",32,32
1088228.96711377,-2087270.98209369,2013-12-16 02:09:00,"MET.K7",33,33
1088481.22420473,-2086993.56865881,2013-12-16 22:59:00,"MET.K7",30,30
1088403.75875975,-2087156.04020135,2013-12-16 23:59:00,"MET.K7",32,32
1088268.17588583,-2087314.83157243,2013-12-17 00:58:00,"MET.K7",33,33
1088458.54419431,-2087209.64539225,2013-12-17 02:00:00,"MET.K7",29,29
1088464.93957717,-2087174.64096926,2013-12-17 03:00:00,"MET.K7",29,29
1088391.17579392,-2087331.67119261,2013-12-17 04:59:00,"MET.K7",28,28
1088741.26058318,-2087198.15999348,2013-12-17 20:06:00,"MET.K7",24,24
1088504.29153366,-2087101.76338519,2013-12-17 21:05:00,"MET.K7",27,27
1088183.32909933,-2087150.96096429,2013-12-17 22:05:00,"MET.K7",32,32
1087879.45828868,-2087161.78992389,2013-12-17 23:05:00,"MET.K7",29,29
1087608.79205889,-2087351.54452592,2013-12-18 00:06:00,"MET.K7",24,24
1087307.79513037,-2086990.0443155,2013-12-18 03:06:00,"MET.K7",27,27
1087386.33462206,-2086905.42547005,2013-12-18 04:06:00,"MET.K7",29,29
1087743.05234132,-2087122.29934607,2013-12-18 06:05:00,"MET.K7",28,28
1088465.16573083,-2087560.05339847,2013-12-18 07:06:00,"MET.K7",24,24
1088692.64252599,-2087341.15719156,2013-12-18 08:06:00,"MET.K7",25,25
1088787.00790016,-2086866.07484407,2013-12-18 09:06:00,"MET.K7",21,21
1088844.02214201,-2086904.92725637,2013-12-18 10:06:00,"MET.K7",21,21
1088762.33055739,-2087313.70365471,2013-12-18 22:58:00,"MET.K7",26,26
1088831.39183886,-2087362.20101198,2013-12-18 23:57:00,"MET.K7",27,27
1088760.21902095,-2087548.95806829,2013-12-19 00:58:00,"MET.K7",24,24
1088746.05647669,-2087550.36439582,2013-12-19 01:57:00,"MET.K7",23,23
1088707.33057371,-2087547.29315125,2013-12-19 03:00:00,"MET.K7",23,23
1088700.04538045,-2087554.47474917,2013-12-19 03:57:00,"MET.K7",23,23
1088721.49208562,-2087545.88565077,2013-12-19 04:58:00,"MET.K7",23,23
1104166.2024764,-2064450.83779676,2014-11-01 23:36:00,"MET.K7",23,23
1116672.78717682,-2065873.69465771,2014-11-02 16:21:00,"MET.K7",27,27
1116596.62077644,-2066095.51138375,2014-11-02 17:20:00,"MET.K7",22,22
1117153.48213208,-2066093.27986784,2014-11-02 18:19:00,"MET.K7",75,75
1116884.96081344,-2065817.58529373,2014-11-02 19:20:00,"MET.K7",46,46
1107411.34238646,-2075315.74291638,2014-11-05 20:52:00,"MET.K7",46,46
1087347.16034952,-2086635.52852358,2014-11-10 07:39:00,"MET.K7",38,38
1087309.03468118,-2086838.14730872,2014-11-10 08:40:00,"MET.K7",30,30
1087307.15510843,-2086841.79479003,2014-11-10 09:41:00,"MET.K7",30,30
1087346.71670617,-2087043.14713907,2014-11-10 10:39:00,"MET.K7",26,26
1088451.96342007,-2087418.8165803,2014-11-10 11:40:00,"MET.K7",29,29
1087894.14934601,-2086975.1100729,2014-11-11 23:39:00,"MET.K7",33,33
1088146.09112923,-2087212.78900131,2014-11-12 00:40:00,"MET.K7",31,31
1088167.24671097,-2087213.45421061,2014-11-12 01:40:00,"MET.K7",32,32
1088184.93388046,-2087212.15710854,2014-11-12 04:42:00,"MET.K7",31,31
1088300.83275033,-2087062.01136243,2014-11-12 20:38:00,"MET.K7",32,32
1088183.79162164,-2086743.33739614,2014-11-12 21:39:00,"MET.K7",36,36
1088157.21345028,-2086690.62147738,2014-11-12 22:38:00,"MET.K7",35,35
1088252.96330196,-2086563.92827098,2014-11-12 23:38:00,"MET.K7",29,29
1087117.71831688,-2086580.15330514,2014-11-13 06:39:00,"MET.K7",34,34
1086865.75233563,-2086792.73858269,2014-11-13 07:38:00,"MET.K7",25,25
1086928.32220094,-2086598.29779857,2014-11-15 07:27:00,"MET.K7",38,38
